,Smiles,Mol,score,h,Training,Success,enamine_searched,enamine_id
390,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C(F)(F)F)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23807c0>,,21,False,False,False,
391,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]2([H])C([H])([H])[C@@]2([H])N([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2380810>,,21,False,False,False,
392,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af010b560>,,21,False,False,False,
393,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])n2[H])N1[H],<fegrow.package.RMol object at 0x151af2381990>,,21,False,False,False,
394,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c([H])c(OC(F)(F)F)c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23620c0>,,21,False,False,False,
395,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2382020>,,21,False,False,False,
396,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2382b10>,,21,False,False,False,
397,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af30b1a30>,,21,False,False,False,
398,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c3c([H])c([H])c([H])c([H])c3c2[H])N1[H],<fegrow.package.RMol object at 0x151af2354450>,,21,False,False,False,
399,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c3c([H])c([H])n([H])c3c2[H])N1[H],<fegrow.package.RMol object at 0x151af2332430>,,21,False,False,False,
400,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C([H])=C([H])C(=O)O[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2330270>,,21,False,False,False,
401,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af30c3e20>,,21,False,False,False,
402,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N([H])C([H])([H])C([H])([H])O[H])N1[H],<fegrow.package.RMol object at 0x151af2910ae0>,,21,False,False,False,
403,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c(C([H])([H])[H])nn([H])c2C(=O)O[H])N1[H],<fegrow.package.RMol object at 0x151af010b2e0>,,21,False,False,False,
404,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23555d0>,,21,False,False,False,
405,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N([H])C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af22fd530>,,21,False,False,False,
406,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c([H])c2C#N)N1[H],<fegrow.package.RMol object at 0x151af22fe110>,,21,False,False,False,
407,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c(Cl)c([H])c(Cl)c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af22fe6b0>,,21,False,False,False,
408,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nc(N([H])[H])nc2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af22feb60>,,21,False,False,False,
409,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])Cl)N1[H],<fegrow.package.RMol object at 0x151af22ff2e0>,,21,False,False,False,
410,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)C([H])([H])C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af23c7d30>,,21,False,False,False,
411,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(S(=O)(=O)c2c([H])c([H])c(Cl)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24f4450>,,21,False,False,False,
412,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])(F)F)N1[H],<fegrow.package.RMol object at 0x151af2079e40>,,21,False,False,False,
413,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23c4a90>,,21,False,False,False,
414,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2sc([H])nc2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24f4cc0>,,21,False,False,False,
415,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]2([H])C([H])([H])[C@]2([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af22fcef0>,,21,False,False,False,
416,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24f4220>,,21,False,False,False,
417,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c(F)c([H])c([H])c([H])c2F)N1[H],<fegrow.package.RMol object at 0x151af24f5da0>,,21,False,False,False,
418,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af20a55d0>,,21,False,False,False,
419,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af24f6570>,,21,False,False,False,
420,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2356cf0>,,21,False,False,False,
421,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nc(C(F)(F)F)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24f6d40>,,21,False,False,False,
422,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C2=C([H])C([H])([H])N([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af22ff420>,,21,False,False,False,
423,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](Oc2c([H])c([H])c(O[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2007a10>,,21,False,False,False,
424,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])c2c([H])c([H])c(F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24f6cf0>,,21,False,False,False,
425,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(OC([H])([H])[H])c(F)c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2382610>,,21,False,False,False,
426,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=NN([H])C(=S)N([H])[H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af0109620>,,21,False,False,False,
427,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)c2oc([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23c4b30>,,21,False,False,False,
428,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]([H])(O[H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af24f5170>,,21,False,False,False,
429,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af205ec50>,,21,False,False,False,
430,[H]N=[N+]=N[C@@]1(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])C(=O)N(C([H])([H])[H])C(=N[H])N1[H],<fegrow.package.RMol object at 0x151af24f6610>,,21,False,False,False,
431,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])c2nc([H])c([H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2536570>,,21,False,False,False,
432,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])Oc2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2535ad0>,,21,False,False,False,
433,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c(O[H])c([H])c(O[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25377e0>,,21,False,False,False,
434,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c3nc([H])c([H])c([H])c23)N1[H],<fegrow.package.RMol object at 0x151af24f66b0>,,21,False,False,False,
435,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(O[H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2380450>,,21,False,False,False,
436,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)C2([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af24f46d0>,,21,False,False,False,
437,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af24f4e00>,,21,False,False,False,
438,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])n2nc([H])nc2[H])N1[H],<fegrow.package.RMol object at 0x151af2537240>,,21,False,False,False,
439,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](Oc2c([H])c([H])c(Cl)c([H])c2O[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af255d760>,,21,False,False,False,
440,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23c48b0>,,21,False,False,False,
441,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])c(N([H])[H])nc2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2537b50>,,21,False,False,False,
442,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@]([H])(N([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af255cea0>,,21,False,False,False,
443,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])c2sc([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af255f060>,,21,False,False,False,
444,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2536fc0>,,21,False,False,False,
445,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2007880>,,21,False,False,False,
446,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nc(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23c78d0>,,21,False,False,False,
447,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])nnc([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af2007740>,,21,False,False,False,
448,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])c(F)c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af258c900>,,21,False,False,False,
449,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])nc([H])c3c([H])c([H])c([H])c([H])c23)N1[H],<fegrow.package.RMol object at 0x151af2535990>,,21,False,False,False,
450,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])c2c([H])c([H])c(Cl)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af22e0ae0>,,21,False,False,False,
451,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C(=O)C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2381490>,,21,False,False,False,
452,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])[C@]3([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@]23[H])N1[H],<fegrow.package.RMol object at 0x151af2537f10>,,21,False,False,False,
453,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af23822a0>,,21,False,False,False,
454,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])c(C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25218a0>,,21,False,False,False,
455,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](Oc2c([H])c([H])c([H])c(C([H])([H])[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25aad90>,,21,False,False,False,
456,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](B2OC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])O2)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25aa890>,,21,False,False,False,
457,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25abd80>,,21,False,False,False,
458,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=S)N([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af30bbce0>,,21,False,False,False,
459,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25c4590>,,21,False,False,False,
460,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N2C([H])([H])C([H])([H])C([H])(OC([H])([H])[H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af255d120>,,21,False,False,False,
461,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2c([H])c([H])c(OC([H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25aad40>,,21,False,False,False,
462,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])([C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25c5b20>,,21,False,False,False,
463,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])OC([H])([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af25c62a0>,,21,False,False,False,
464,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])c2nc([H])c([H])s2)N1[H],<fegrow.package.RMol object at 0x151af2382a20>,,21,False,False,False,
465,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)N([H])c2c([H])c([H])c(Cl)c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af20049a0>,,21,False,False,False,
466,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c(Cl)c(Cl)c2[H])N1[H],<fegrow.package.RMol object at 0x151af22ff3d0>,,21,False,False,False,
467,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c3c([H])c([H])c([H])nc23)N1[H],<fegrow.package.RMol object at 0x151af28e31a0>,,21,False,False,False,
468,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c(C([H])([H])[H])c(C([H])([H])[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25c4f90>,,21,False,False,False,
469,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af019f330>,,21,False,False,False,
470,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nnc(C([H])([H])[H])o2)(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25c6fc0>,,21,False,False,False,
471,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])c2c([H])c([H])c([H])c(F)c2[H])N1[H],<fegrow.package.RMol object at 0x151af019d8a0>,,21,False,False,False,
472,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](OC([H])([H])C2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25c6c00>,,21,False,False,False,
473,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])OC([H])([H])c2c([H])c([H])c([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af25370b0>,,21,False,False,False,
474,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af255f240>,,21,False,False,False,
475,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](c2nc([H])c([H])c(C([H])([H])[H])c2[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af258f7e0>,,21,False,False,False,
476,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])N([H])[H])N1[H],<fegrow.package.RMol object at 0x151af2007e70>,,21,False,False,False,
477,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af015b880>,,21,False,False,False,
478,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])N1[H],<fegrow.package.RMol object at 0x151af017d300>,,21,False,False,False,
479,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](SC([H])([H])C([H])([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af0159f30>,,21,False,False,False,
480,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N([H])O[H])N1[H],<fegrow.package.RMol object at 0x151af0159df0>,,21,False,False,False,
481,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(N([H])C(=O)c2sc([H])c([H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af017da80>,,21,False,False,False,
482,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])c([H])c([H])c3c2c([H])c([H])n3[H])N1[H],<fegrow.package.RMol object at 0x151af2038c20>,,21,False,False,False,
483,[H]N=C1N(C([H])([H])[H])C(=O)[C@@](C(=O)N([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])(c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])N1[H],<fegrow.package.RMol object at 0x151af015bd80>,,21,False,False,False,
484,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(c2c([H])sc3c([H])c([H])c([H])c([H])c23)N1[H],<fegrow.package.RMol object at 0x151af204a070>,,21,False,False,False,
485,[H]N=C1N(C([H])([H])[H])C(=O)[C@](c2c([H])c([H])c([H])c(-c3c([H])nc([H])c([H])c3[H])c2[H])(C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H])N1[H],<fegrow.package.RMol object at 0x151af22e04a0>,,21,False,False,False,
